Shale|Some text description|2024-01-23T15:14:12.771Z|Paris||photo1.jpg|true|true|2|apartment|1|5|85132|Baby seat;Towels;friendly workspace;Towels;Fridge|Some User 2||48.85661;2.351499
Ulale|Some text description|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview3.jpg|photo1.jpg;photo4.jpg|false|true|3|house|7|3|58948|Towels;Towels;Baby seat|Some User Three||51.225402;6.776314
Farfale|Some text description|2024-01-23T15:14:12.771Z|Amsterdam|/some/photo/preview.jpg||true|true|5|apartment|5|3|91713|Towels;Washer;Fridge|Some User 2||52.370216;4.895168
Farfale|Other description|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview2.jpg;/some/photo/preview2.jpg|photo4.jpg|false|false|4|room|5|8|79040|Baby seat;Fridge;Fridge;Air conditioning|Some User 2||51.225402;6.776314
Ulale|Some text description|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview.jpg;/some/photo/preview.jpg;/some/photo/preview.jpg||true|false|1|apartment|6|2|39998|Washer;Towels;Baby seat;friendly workspace;Towels;Breakfast|Some User 2||50.938361;6.959974
Ulale|Some text description|2024-01-23T15:14:12.771Z|Amsterdam|/some/photo/preview3.jpg||false|true|4|apartment|1|4|38546|Fridge;Washer;Baby seat;Baby seat|Some User Three||52.370216;4.895168
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview.jpg;/some/photo/preview4.jpg|photo1.jpg;photo1.jpg;photo4.jpg|false|false|4|hotel|5|2|92891|Washer;Breakfast;Fridge|Some User Three||51.225402;6.776314
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Amsterdam|||false|false|5|apartment|7|2|68422|friendly workspace;Towels;friendly workspace;Breakfast;friendly workspace;Breakfast|Some User One||52.370216;4.895168
Farfale|Other description|2024-01-23T15:14:12.771Z|Hamburg|/some/photo/preview4.jpg;/some/photo/preview4.jpg;/some/photo/preview2.jpg|photo2.jpg;photo1.jpg|false|true|3|house|1|8|22480|friendly workspace;Towels|Some User One||53.550341;10.000654
Shale|Some text description|2024-01-23T15:14:12.771Z|Amsterdam||photo1.jpg;photo4.jpg|false|true|4|room|1|1|73038|friendly workspace;Baby seat;Breakfast|Some User Three||52.370216;4.895168
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Brussels||photo3.jpg;photo1.jpg;photo3.jpg|true|true|4|room|8|5|95162|Breakfast;Air conditioning;friendly workspace;Baby seat;Fridge|Some User One||50.846557;4.351697
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Amsterdam||photo3.jpg|true|false|3|room|5|2|18755|Towels;Baby seat;Towels;Fridge|Some User One||52.370216;4.895168
Ulale|Some text description|2024-01-23T15:14:12.771Z|Paris|/some/photo/preview.jpg;/some/photo/preview.jpg;/some/photo/preview2.jpg|photo1.jpg;photo3.jpg;photo2.jpg|false|false|1|hotel|7|9|1614|Baby seat;Fridge;Air conditioning;Air conditioning;Baby seat;Breakfast|Some User 2||48.85661;2.351499
Shale|Other description|2024-01-23T15:14:12.771Z|Hamburg|/some/photo/preview.jpg;/some/photo/preview3.jpg;/some/photo/preview4.jpg|photo1.jpg|true|true|1|apartment|1|9|6209|Fridge;Fridge;Breakfast;Fridge;Baby seat;friendly workspace|Some User 2||53.550341;10.000654
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Amsterdam|/some/photo/preview2.jpg|photo4.jpg;photo1.jpg|true|true|2|hotel|1|3|54627|Towels;Washer|Some User Three||52.370216;4.895168
Ulale|Another one descriiption|2024-01-23T15:14:12.771Z|Paris|/some/photo/preview.jpg;/some/photo/preview2.jpg||true|false|4|room|5|3|90290|friendly workspace;Washer|Some User 2||48.85661;2.351499
Ulale|Another one descriiption|2024-01-23T15:14:12.771Z|Brussels||photo2.jpg;photo4.jpg;photo3.jpg|true|true|1|hotel|4|5|8861|Air conditioning;friendly workspace;Fridge;Fridge;Washer;friendly workspace|Some User One||50.846557;4.351697
Ulale|Some text description|2024-01-23T15:14:12.771Z|Paris|/some/photo/preview.jpg;/some/photo/preview2.jpg;/some/photo/preview3.jpg|photo3.jpg|false|false|1|room|5|10|96024|Air conditioning;Fridge;friendly workspace;Washer;Baby seat|Some User 2||48.85661;2.351499
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview.jpg;/some/photo/preview2.jpg;/some/photo/preview.jpg|photo3.jpg|true|false|3|room|5|10|14813|friendly workspace;Air conditioning;friendly workspace;Air conditioning;Baby seat|Some User Three||50.938361;6.959974
Ulale|Other description|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview3.jpg;/some/photo/preview2.jpg|photo4.jpg;photo3.jpg;photo3.jpg|false|true|4|room|2|3|53464||Some User Three||50.938361;6.959974
Ulale|Other description|2024-01-23T15:14:12.771Z|Hamburg||photo2.jpg;photo2.jpg|true|false|3|apartment|4|6|6204|Breakfast;Washer;Fridge|Some User Three||53.550341;10.000654
Ulale|Another one descriiption|2024-01-23T15:14:12.771Z|Hamburg|||false|false|1|house|3|2|97742|friendly workspace;Baby seat;Fridge;Towels;Towels;Fridge|Some User One||53.550341;10.000654
Ulale|Other description|2024-01-23T15:14:12.771Z|Brussels||photo2.jpg|true|false|3|house|3|7|56914|Breakfast;Fridge;Towels;Washer;Fridge|Some User 2||50.846557;4.351697
Farfale|Other description|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview4.jpg;/some/photo/preview3.jpg;/some/photo/preview3.jpg|photo1.jpg;photo1.jpg|false|false|4|apartment|3|4|79823|Towels;Breakfast;Towels|Some User Three||51.225402;6.776314
Farfale|Another one descriiption|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview2.jpg|photo2.jpg|true|false|2|hotel|8|2|80399|Washer;Washer;Fridge;Towels;Air conditioning;friendly workspace|Some User Three||51.225402;6.776314
Ulale|Some text description|2024-01-23T15:14:12.771Z|Amsterdam|/some/photo/preview4.jpg|photo4.jpg;photo3.jpg|true|true|1|apartment|5|9|39830|Air conditioning;Washer;Fridge;Breakfast;Washer;Towels|Some User One||52.370216;4.895168
Ulale|Some text description|2024-01-23T15:14:12.771Z|Dusseldorf|||false|true|3|house|1|7|68669|Breakfast|Some User Three||51.225402;6.776314
Shale|Some text description|2024-01-23T15:14:12.771Z|Paris|||true|false|5|room|4|8|41777|Towels|Some User One||48.85661;2.351499
Shale|Other description|2024-01-23T15:14:12.771Z|Dusseldorf|/some/photo/preview3.jpg||false|false|2|hotel|4|4|98556|Breakfast|Some User One||51.225402;6.776314
Farfale|Other description|2024-01-23T15:14:12.771Z|Paris|/some/photo/preview4.jpg;/some/photo/preview3.jpg|photo2.jpg|false|true|4|apartment|8|7|45255||Some User One||48.85661;2.351499
Shale|Some text description|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview4.jpg|photo1.jpg|false|false|4|apartment|5|7|76328||Some User 2||50.938361;6.959974
Farfale|Other description|2024-01-23T15:14:12.771Z|Paris||photo1.jpg;photo4.jpg|true|true|3|apartment|2|8|47320|Fridge;Breakfast|Some User 2||48.85661;2.351499
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview2.jpg|photo3.jpg;photo4.jpg;photo2.jpg|false|false|5|hotel|6|1|60966|Fridge;Baby seat;Washer|Some User 2||50.938361;6.959974
Ulale|Another one descriiption|2024-01-23T15:14:12.771Z|Dusseldorf||photo4.jpg;photo1.jpg|true|true|2|house|3|4|12861|Baby seat;Breakfast;Fridge;Washer|Some User One||51.225402;6.776314
Ulale|Another one descriiption|2024-01-23T15:14:12.771Z|Hamburg|/some/photo/preview4.jpg;/some/photo/preview.jpg;/some/photo/preview2.jpg|photo4.jpg|false|true|5|hotel|8|10|20016|Breakfast|Some User One||53.550341;10.000654
Shale|Other description|2024-01-23T15:14:12.771Z|Brussels|/some/photo/preview3.jpg;/some/photo/preview.jpg;/some/photo/preview.jpg|photo2.jpg|false|true|1|house|6|8|6782|Fridge;Baby seat;friendly workspace|Some User One||50.846557;4.351697
Shale|Other description|2024-01-23T15:14:12.771Z|Hamburg|/some/photo/preview4.jpg;/some/photo/preview.jpg;/some/photo/preview4.jpg|photo4.jpg;photo3.jpg|true|false|4|hotel|5|1|4650|Baby seat;Fridge;friendly workspace;Washer;Towels;Towels|Some User 2||53.550341;10.000654
Shale|Another one descriiption|2024-01-23T15:14:12.771Z|Cologne|/some/photo/preview4.jpg;/some/photo/preview3.jpg;/some/photo/preview4.jpg|photo3.jpg;photo3.jpg|false|false|3|house|8|4|59910|Washer;Baby seat;Fridge;Air conditioning;Breakfast|Some User One||50.938361;6.959974
Farfale|Another one descriiption|2024-01-23T15:14:12.771Z|Hamburg|||false|true|5|apartment|5|6|61631|Washer;Washer;Towels;friendly workspace;friendly workspace;friendly workspace|Some User 2||53.550341;10.000654
Ulale|Some text description|2024-01-23T15:14:12.771Z|Brussels||photo2.jpg;photo1.jpg|false|false|4|house|4|5|50741|Fridge;Breakfast;friendly workspace|Some User Three||50.846557;4.351697
Ulale|Another one descriiption|2024-01-23T15:14:12.772Z|Hamburg|||false|false|3|house|8|1|26670|Baby seat;Towels|Some User Three||53.550341;10.000654
Ulale|Other description|2024-01-23T15:14:12.772Z|Cologne|/some/photo/preview4.jpg;/some/photo/preview2.jpg|photo4.jpg;photo4.jpg;photo2.jpg|true|false|4|hotel|3|3|19351||Some User 2||50.938361;6.959974
Shale|Some text description|2024-01-23T15:14:12.772Z|Paris|||true|true|4|hotel|3|5|80814|Baby seat;Baby seat;Washer;friendly workspace|Some User Three||48.85661;2.351499
Ulale|Some text description|2024-01-23T15:14:12.772Z|Amsterdam|/some/photo/preview3.jpg;/some/photo/preview2.jpg;/some/photo/preview3.jpg|photo3.jpg;photo4.jpg|false|false|5|house|5|5|44747|friendly workspace;Breakfast;Washer;Baby seat|Some User Three||52.370216;4.895168
Ulale|Other description|2024-01-23T15:14:12.772Z|Hamburg||photo3.jpg|true|true|3|house|3|4|58805|friendly workspace|Some User One||53.550341;10.000654
Ulale|Some text description|2024-01-23T15:14:12.772Z|Hamburg|/some/photo/preview4.jpg;/some/photo/preview4.jpg|photo4.jpg;photo3.jpg|false|true|4|apartment|1|1|57570|Baby seat|Some User Three||53.550341;10.000654
Farfale|Other description|2024-01-23T15:14:12.772Z|Amsterdam||photo2.jpg;photo2.jpg|false|false|2|hotel|5|3|33672|Fridge;Fridge|Some User 2||52.370216;4.895168
Shale|Another one descriiption|2024-01-23T15:14:12.772Z|Paris||photo4.jpg;photo4.jpg;photo1.jpg|false|false|3|house|3|10|97221|Air conditioning;Air conditioning;Washer;Breakfast;Breakfast;Fridge|Some User Three||48.85661;2.351499
Shale|Other description|2024-01-23T15:14:12.772Z|Brussels||photo2.jpg;photo1.jpg;photo4.jpg|true|false|2|apartment|3|2|96137||Some User 2||50.846557;4.351697
Ulale|Another one descriiption|2024-01-23T15:14:12.772Z|Brussels||photo2.jpg;photo3.jpg;photo3.jpg|false|false|4|apartment|7|5|50070|Breakfast;Towels;Air conditioning;Air conditioning|Some User One||50.846557;4.351697
Shale|Other description|2024-01-23T15:14:12.772Z|Amsterdam|/some/photo/preview3.jpg;/some/photo/preview3.jpg;/some/photo/preview3.jpg|photo3.jpg;photo1.jpg|true|false|4|room|3|8|36551|Towels;Towels|Some User One||52.370216;4.895168
Ulale|Another one descriiption|2024-01-23T15:14:12.772Z|Paris|/some/photo/preview4.jpg|photo2.jpg;photo3.jpg;photo4.jpg|true|false|2|room|7|8|68068|Breakfast;Baby seat|Some User One||48.85661;2.351499
Ulale|Another one descriiption|2024-01-23T15:14:12.772Z|Paris|/some/photo/preview.jpg|photo1.jpg;photo4.jpg;photo4.jpg|false|false|5|room|7|4|52188|Washer;Baby seat;Towels;Breakfast;friendly workspace;Breakfast|Some User One||48.85661;2.351499
Ulale|Another one descriiption|2024-01-23T15:14:12.772Z|Cologne|||false|true|5|apartment|6|10|23855|Towels;Air conditioning;Fridge;Fridge;Fridge|Some User One||50.938361;6.959974
Shale|Another one descriiption|2024-01-23T15:14:12.772Z|Paris||photo1.jpg|false|false|5|hotel|8|10|98688|Air conditioning;Breakfast;Baby seat;friendly workspace;Washer|Some User One||48.85661;2.351499
Farfale|Other description|2024-01-23T15:14:12.772Z|Brussels|/some/photo/preview2.jpg;/some/photo/preview3.jpg|photo1.jpg;photo3.jpg|false|false|3|hotel|4|8|8371|Baby seat;friendly workspace|Some User Three||50.846557;4.351697
